tbs,snr,bler,itbs,nr,nru
24,-22,1,1,8,8
24,-21.5,0,1,128,128
24,-21.5,0.0184936523,1,64,64
24,-21.5,0.7579040527,1,32,32
24,-21.5,0.9975585938,1,16,16
24,-21.5,1,1,1,1
24,-21.5,1,1,2,2
24,-21.5,1,1,4,4
24,-21.5,1,1,8,8
24,-21,0,1,128,128
24,-21,0.0047302246,1,64,64
24,-21,0.609954834,1,32,32
24,-21,0.9942626953,1,16,16
24,-21,1,1,1,1
24,-21,1,1,2,2
24,-21,1,1,4,4
24,-21,1,1,8,8
24,-20.5,0,1,128,128
24,-20.5,0.0008850098,1,64,64
24,-20.5,0.436706543,1,32,32
24,-20.5,0.985748291,1,16,16
24,-20.5,0.9999389648,1,8,8
24,-20.5,1,1,1,1
24,-20.5,1,1,2,2
24,-20.5,1,1,4,4
24,-20,0,1,128,128
24,-20,0.000213623,1,64,64
24,-20,0.2680358887,1,32,32
24,-20,0.968963623,1,16,16
24,-20,0.9998779297,1,8,8
24,-20,1,1,1,1
24,-20,1,1,2,2
24,-20,1,1,4,4
24,-19.5,0,1,128,128
24,-19.5,3.0517578125E-05,1,64,64
24,-19.5,0.1389770508,1,32,32
24,-19.5,0.9323730469,1,16,16
24,-19.5,0.9996948242,1,8,8
24,-19.5,1,1,1,1
24,-19.5,1,1,2,2
24,-19.5,1,1,4,4
24,-19,0,1,64,64
24,-19,0,1,128,128
24,-19,0.0556335449,1,32,32
24,-19,0.8646850586,1,16,16
24,-19,0.9992675781,1,8,8
24,-19,1,1,1,1
24,-19,1,1,2,2
24,-19,1,1,4,4
24,-18.5,0,1,64,64
24,-18.5,0,1,128,128
24,-18.5,0.0173339844,1,32,32
24,-18.5,0.7621154785,1,16,16
24,-18.5,0.9979248047,1,8,8
24,-18.5,1,1,1,1
24,-18.5,1,1,2,2
24,-18.5,1,1,4,4
24,-18,0,1,64,64
24,-18,0,1,128,128
24,-18,0.0037841797,1,32,32
24,-18,0.616607666,1,16,16
24,-18,0.9940185547,1,8,8
24,-18,1,1,1,1
24,-18,1,1,2,2
24,-18,1,1,4,4
24,-17.5,0,1,64,64
24,-17.5,0,1,128,128
24,-17.5,0.0010070801,1,32,32
24,-17.5,0.4347839355,1,16,16
24,-17.5,0.9868469238,1,8,8
24,-17.5,1,1,1,1
24,-17.5,1,1,2,2
24,-17.5,1,1,4,4
24,-17,0,1,64,64
24,-17,0,1,128,128
24,-17,0.0001525879,1,32,32
24,-17,0.2756958008,1,16,16
24,-17,0.9687805176,1,8,8
24,-17,0.9999389648,1,4,4
24,-17,1,1,1,1
24,-17,1,1,2,2
24,-16.5,0,1,32,32
24,-16.5,0,1,64,64
24,-16.5,0,1,128,128
24,-16.5,0.1380004883,1,16,16
24,-16.5,0.9345703125,1,8,8
24,-16.5,0.9998168945,1,4,4
24,-16.5,1,1,1,1
24,-16.5,1,1,2,2
24,-16,0,1,32,32
24,-16,0,1,64,64
24,-16,0,1,128,128
24,-16,0.0563659668,1,16,16
24,-16,0.8634643555,1,8,8
24,-16,0.9988098145,1,4,4
24,-16,1,1,1,1
24,-16,1,1,2,2
24,-15.5,0,1,32,32
24,-15.5,0,1,64,64
24,-15.5,0,1,128,128
24,-15.5,0.0183410645,1,16,16
24,-15.5,0.7622070313,1,8,8
24,-15.5,0.9979248047,1,4,4
24,-15.5,1,1,1,1
24,-15.5,1,1,2,2
24,-15,0,1,32,32
24,-15,0,1,64,64
24,-15,0,1,128,128
24,-15,0.0053100586,1,16,16
24,-15,0.6121826172,1,8,8
24,-15,0.9937438965,1,4,4
24,-15,1,1,1,1
24,-15,1,1,2,2
24,-14.5,0,1,32,32
24,-14.5,0,1,64,64
24,-14.5,0,1,128,128
24,-14.5,0.0010986328,1,16,16
24,-14.5,0.4428405762,1,8,8
24,-14.5,0.986907959,1,4,4
24,-14.5,0.9999389648,1,2,2
24,-14.5,1,1,1,1
24,-14,0,1,32,32
24,-14,0,1,64,64
24,-14,0,1,128,128
24,-14,0.000213623,1,16,16
24,-14,0.270324707,1,8,8
24,-14,0.9683532715,1,4,4
24,-14,0.9999389648,1,2,2
24,-14,1,1,1,1
24,-13.5,0,1,16,16
24,-13.5,0,1,32,32
24,-13.5,0,1,64,64
24,-13.5,0,1,128,128
24,-13.5,0.1397094727,1,8,8
24,-13.5,0.9362792969,1,4,4
24,-13.5,0.9997253418,1,2,2
24,-13.5,1,1,1,1
24,-13,0,1,16,16
24,-13,0,1,32,32
24,-13,0,1,64,64
24,-13,0,1,128,128
24,-13,0.0600585938,1,8,8
24,-13,0.8668212891,1,4,4
24,-13,0.9990539551,1,2,2
24,-13,1,1,1,1
24,-12.5,0,1,16,16
24,-12.5,0,1,32,32
24,-12.5,0,1,64,64
24,-12.5,0,1,128,128
24,-12.5,0.0197143555,1,8,8
24,-12.5,0.7670288086,1,4,4
24,-12.5,0.9978637695,1,2,2
24,-12.5,1,1,1,1
24,-12,0,1,16,16
24,-12,0,1,32,32
24,-12,0,1,64,64
24,-12,0,1,128,128
24,-12,0.0049133301,1,8,8
24,-12,0.6129150391,1,4,4
24,-12,0.9950866699,1,2,2
24,-12,1,1,1,1
24,-11.5,0,1,16,16
24,-11.5,0,1,32,32
24,-11.5,0,1,64,64
24,-11.5,0,1,128,128
24,-11.5,0.0013122559,1,8,8
24,-11.5,0.4468994141,1,4,4
24,-11.5,0.986541748,1,2,2
24,-11.5,1,1,1,1
24,-11,0,1,16,16
24,-11,0,1,32,32
24,-11,0,1,64,64
24,-11,0,1,128,128
24,-11,9.1552734375E-05,1,8,8
24,-11,0.2752990723,1,4,4
24,-11,0.9692077637,1,2,2
24,-11,0.9999084473,1,1,1
24,-10.5,0,1,16,16
24,-10.5,0,1,32,32
24,-10.5,0,1,64,64
24,-10.5,0,1,128,128
24,-10.5,3.0517578125E-05,1,8,8
24,-10.5,0.1467285156,1,4,4
24,-10.5,0.9354553223,1,2,2
24,-10.5,0.9996948242,1,1,1
24,-10,0,1,8,8
24,-10,0,1,16,16
24,-10,0,1,32,32
24,-10,0,1,64,64
24,-10,0,1,128,128
24,-10,0.0610351563,1,4,4
24,-10,0.8682250977,1,2,2
24,-10,0.9988708496,1,1,1
24,-9.5,0,1,8,8
24,-9.5,0,1,16,16
24,-9.5,0,1,32,32
24,-9.5,0,1,64,64
24,-9.5,0,1,128,128
24,-9.5,0.0185852051,1,4,4
24,-9.5,0.7680358887,1,2,2
24,-9.5,0.9980163574,1,1,1
24,-9,0,1,8,8
24,-9,0,1,16,16
24,-9,0,1,32,32
24,-9,0,1,64,64
24,-9,0,1,128,128
24,-9,0.0050964355,1,4,4
24,-9,0.6204223633,1,2,2
24,-9,0.9943847656,1,1,1
24,-8.5,0,1,8,8
24,-8.5,0,1,16,16
24,-8.5,0,1,32,32
24,-8.5,0,1,64,64
24,-8.5,0,1,128,128
24,-8.5,0.0008850098,1,4,4
24,-8.5,0.4515686035,1,2,2
24,-8.5,0.9866027832,1,1,1
24,-8,0,1,8,8
24,-8,0,1,16,16
24,-8,0,1,32,32
24,-8,0,1,64,64
24,-8,0,1,128,128
24,-8,0.0001525879,1,4,4
24,-8,0.2819213867,1,2,2
24,-8,0.967010498,1,1,1
24,-7.5,0,1,4,4
24,-7.5,0,1,8,8
24,-7.5,0,1,16,16
24,-7.5,0,1,32,32
24,-7.5,0,1,64,64
24,-7.5,0,1,128,128
24,-7.5,0.1467285156,1,2,2
24,-7.5,0.9313964844,1,1,1
24,-7,0,1,4,4
24,-7,0,1,8,8
24,-7,0,1,16,16
24,-7,0,1,32,32
24,-7,0,1,64,64
24,-7,0,1,128,128
24,-7,0.0575866699,1,2,2
24,-7,0.8684082031,1,1,1
24,-6.5,0,1,4,4
24,-6.5,0,1,8,8
24,-6.5,0,1,16,16
24,-6.5,0,1,32,32
24,-6.5,0,1,64,64
24,-6.5,0,1,128,128
24,-6.5,0.0195007324,1,2,2
24,-6.5,0.7614746094,1,1,1
24,-6,0,1,4,4
24,-6,0,1,8,8
24,-6,0,1,16,16
24,-6,0,1,32,32
24,-6,0,1,64,64
24,-6,0,1,128,128
24,-6,0.0047607422,1,2,2
24,-6,0.619720459,1,1,1
24,-5.5,0,1,4,4
24,-5.5,0,1,8,8
24,-5.5,0,1,16,16
24,-5.5,0,1,32,32
24,-5.5,0,1,64,64
24,-5.5,0,1,128,128
24,-5.5,0.0011291504,1,2,2
24,-5.5,0.4459228516,1,1,1
24,-5,0,1,4,4
24,-5,0,1,8,8
24,-5,0,1,16,16
24,-5,0,1,32,32
24,-5,0,1,64,64
24,-5,0,1,128,128
24,-5,0.0003967285,1,2,2
24,-5,0.2796325684,1,1,1
24,-4.5,0,1,4,4
24,-4.5,0,1,8,8
24,-4.5,0,1,16,16
24,-4.5,0,1,32,32
24,-4.5,0,1,64,64
24,-4.5,0,1,128,128
24,-4.5,3.0517578125E-05,1,2,2
24,-4.5,0.1464233398,1,1,1
24,-4,0,1,2,2
24,-4,0,1,4,4
24,-4,0,1,8,8
24,-4,0,1,16,16
24,-4,0,1,32,32
24,-4,0,1,64,64
24,-4,0,1,128,128
24,-4,0.0611877441,1,1,1
24,-3.5,0,1,2,2
24,-3.5,0,1,4,4
24,-3.5,0,1,8,8
24,-3.5,0,1,16,16
24,-3.5,0,1,32,32
24,-3.5,0,1,64,64
24,-3.5,0,1,128,128
24,-3.5,0.0208129883,1,1,1
24,-3,0,1,2,2
24,-3,0,1,4,4
24,-3,0,1,8,8
24,-3,0,1,16,16
24,-3,0,1,32,32
24,-3,0,1,64,64
24,-3,0,1,128,128
24,-3,0.0067138672,1,1,1
24,-2.5,0,1,2,2
24,-2.5,0,1,4,4
24,-2.5,0,1,8,8
24,-2.5,0,1,16,16
24,-2.5,0,1,32,32
24,-2.5,0,1,64,64
24,-2.5,0,1,128,128
24,-2.5,0.0013122559,1,1,1
24,-2,0,1,2,2
24,-2,0,1,4,4
24,-2,0,1,8,8
24,-2,0,1,16,16
24,-2,0,1,32,32
24,-2,0,1,64,64
24,-2,0,1,128,128
24,-2,0.0002746582,1,1,1
24,-1.5,0,1,2,2
24,-1.5,0,1,4,4
24,-1.5,0,1,8,8
24,-1.5,0,1,16,16
24,-1.5,0,1,32,32
24,-1.5,0,1,64,64
24,-1.5,0,1,128,128
24,-1.5,6.103515625E-05,1,1,1
24,-1,0,1,1,1
24,-1,0,1,2,2
24,-1,0,1,4,4
24,-1,0,1,8,8
24,-1,0,1,16,16
24,-1,0,1,32,32
24,-1,0,1,64,64
24,-1,0,1,128,128
24,-0.5,0,1,1,1
24,-0.5,0,1,2,2
24,-0.5,0,1,4,4
24,-0.5,0,1,8,8
24,-0.5,0,1,16,16
24,-0.5,0,1,32,32
24,-0.5,0,1,64,64
24,-0.5,0,1,128,128
24,0,0,1,1,1
24,0,0,1,2,2
24,0,0,1,4,4
24,0,0,1,8,8
24,0,0,1,16,16
24,0,0,1,32,32
24,0,0,1,64,64
24,0,0,1,128,128
24,0.5,0,1,1,1
24,0.5,0,1,2,2
24,0.5,0,1,4,4
24,0.5,0,1,8,8
24,0.5,0,1,16,16
24,0.5,0,1,32,32
24,0.5,0,1,64,64
24,0.5,0,1,128,128
24,1,0,1,1,1
24,1,0,1,2,2
24,1,0,1,4,4
24,1,0,1,8,8
24,1,0,1,16,16
24,1,0,1,32,32
24,1,0,1,64,64
24,1,0,1,128,128
24,1.5,0,1,1,1
24,1.5,0,1,2,2
24,1.5,0,1,4,4
24,1.5,0,1,8,8
24,1.5,0,1,16,16
24,1.5,0,1,32,32
24,1.5,0,1,64,64
24,1.5,0,1,128,128
24,2,0,1,1,1
24,2,0,1,2,2
24,2,0,1,4,4
24,2,0,1,8,8
24,2,0,1,16,16
24,2,0,1,32,32
24,2,0,1,64,64
24,2,0,1,128,128
24,2.5,0,1,1,1
24,2.5,0,1,2,2
24,2.5,0,1,4,4
24,2.5,0,1,8,8
24,2.5,0,1,16,16
24,2.5,0,1,32,32
24,2.5,0,1,64,64
24,2.5,0,1,128,128
24,3,0,1,1,1
24,3,0,1,2,2
24,3,0,1,4,4
24,3,0,1,8,8
24,3,0,1,16,16
24,3,0,1,32,32
24,3,0,1,64,64
24,3,0,1,128,128
24,3.5,0,1,1,1
24,3.5,0,1,2,2
24,3.5,0,1,4,4
24,3.5,0,1,8,8
24,3.5,0,1,16,16
24,3.5,0,1,32,32
24,3.5,0,1,64,64
24,3.5,0,1,128,128
24,4,0,1,1,1
24,4,0,1,2,2
24,4,0,1,4,4
24,4,0,1,8,8
24,4,0,1,16,16
24,4,0,1,32,32
24,4,0,1,64,64
24,4,0,1,128,128
24,4.5,0,1,1,1
24,4.5,0,1,2,2
24,4.5,0,1,4,4
24,4.5,0,1,8,8
24,4.5,0,1,16,16
24,4.5,0,1,32,32
24,4.5,0,1,64,64
24,4.5,0,1,128,128
24,5,0,1,1,1
24,5,0,1,2,2
24,5,0,1,4,4
24,5,0,1,8,8
24,5,0,1,16,16
24,5,0,1,32,32
24,5,0,1,64,64
24,5,0,1,128,128
24,5.5,0,1,1,1
24,5.5,0,1,2,2
24,5.5,0,1,4,4
24,5.5,0,1,8,8
24,5.5,0,1,16,16
24,5.5,0,1,32,32
24,5.5,0,1,64,64
24,5.5,0,1,128,128
24,6,0,1,1,1
24,6,0,1,2,2
24,6,0,1,4,4
24,6,0,1,8,8
24,6,0,1,16,16
24,6,0,1,32,32
24,6,0,1,64,64
24,6,0,1,128,128
24,6.5,0,1,1,1
24,6.5,0,1,2,2
24,6.5,0,1,4,4
24,6.5,0,1,8,8
24,6.5,0,1,16,16
24,6.5,0,1,32,32
24,6.5,0,1,64,64
24,6.5,0,1,128,128
24,7,0,1,1,1
24,7,0,1,2,2
24,7,0,1,4,4
24,7,0,1,8,8
24,7,0,1,16,16
24,7,0,1,32,32
24,7,0,1,64,64
24,7,0,1,128,128
24,7.5,0,1,1,1
24,7.5,0,1,2,2
24,7.5,0,1,4,4
24,7.5,0,1,8,8
24,7.5,0,1,16,16
24,7.5,0,1,32,32
24,7.5,0,1,64,64
24,7.5,0,1,128,128
24,8,0,1,1,1
24,8,0,1,2,2
24,8,0,1,4,4
24,8,0,1,8,8
24,8,0,1,16,16
24,8,0,1,32,32
24,8,0,1,64,64
24,8,0,1,128,128
24,8.5,0,1,1,1
24,8.5,0,1,2,2
24,8.5,0,1,4,4
24,8.5,0,1,8,8
24,8.5,0,1,16,16
24,8.5,0,1,32,32
24,8.5,0,1,64,64
24,8.5,0,1,128,128
24,9,0,1,1,1
24,9,0,1,2,2
24,9,0,1,4,4
24,9,0,1,8,8
24,9,0,1,16,16
24,9,0,1,32,32
24,9,0,1,64,64
24,9,0,1,128,128
24,9.5,0,1,1,1
24,9.5,0,1,2,2
24,9.5,0,1,4,4
24,9.5,0,1,8,8
24,9.5,0,1,16,16
24,9.5,0,1,32,32
24,9.5,0,1,64,64
24,9.5,0,1,128,128
24,10,0,1,1,1
24,10,0,1,2,2
24,10,0,1,4,4
24,10,0,1,8,8
24,10,0,1,16,16
24,10,0,1,32,32
24,10,0,1,64,64
24,10,0,1,128,128
24,10.5,0,1,1,1
24,10.5,0,1,2,2
24,10.5,0,1,4,4
24,10.5,0,1,8,8
24,10.5,0,1,16,16
24,10.5,0,1,32,32
24,10.5,0,1,64,64
24,10.5,0,1,128,128
24,11,0,1,1,1
24,11,0,1,2,2
24,11,0,1,4,4
24,11,0,1,8,8
24,11,0,1,16,16
24,11,0,1,32,32
24,11,0,1,64,64
24,11,0,1,128,128
24,11.5,0,1,1,1
24,11.5,0,1,2,2
24,11.5,0,1,4,4
24,11.5,0,1,8,8
24,11.5,0,1,16,16
24,11.5,0,1,32,32
24,11.5,0,1,64,64
24,11.5,0,1,128,128
24,12,0,1,1,1
24,12,0,1,2,2
24,12,0,1,4,4
24,12,0,1,8,8
24,12,0,1,16,16
24,12,0,1,32,32
24,12,0,1,64,64
24,12,0,1,128,128
24,12.5,0,1,1,1
24,12.5,0,1,2,2
24,12.5,0,1,4,4
24,12.5,0,1,8,8
24,12.5,0,1,16,16
24,12.5,0,1,32,32
24,12.5,0,1,64,64
24,12.5,0,1,128,128
24,13,0,1,1,1
24,13,0,1,2,2
24,13,0,1,4,4
24,13,0,1,8,8
24,13,0,1,16,16
24,13,0,1,32,32
24,13,0,1,64,64
24,13,0,1,128,128
24,13.5,0,1,1,1
24,13.5,0,1,2,2
24,13.5,0,1,4,4
24,13.5,0,1,8,8
24,13.5,0,1,16,16
24,13.5,0,1,32,32
24,13.5,0,1,64,64
24,13.5,0,1,128,128
24,14,0,1,1,1
24,14,0,1,2,2
24,14,0,1,4,4
24,14,0,1,8,8
24,14,0,1,16,16
24,14,0,1,32,32
24,14,0,1,64,64
24,14,0,1,128,128
24,14.5,0,1,1,1
24,14.5,0,1,2,2
24,14.5,0,1,4,4
24,14.5,0,1,8,8
24,14.5,0,1,16,16
24,14.5,0,1,32,32
24,14.5,0,1,64,64
24,14.5,0,1,128,128
24,15,0,1,1,1
24,15,0,1,2,2
24,15,0,1,4,4
24,15,0,1,8,8
24,15,0,1,16,16
24,15,0,1,32,32
24,15,0,1,64,64
24,15,0,1,128,128
24,15.5,0,1,1,1
24,15.5,0,1,2,2
24,15.5,0,1,4,4
24,15.5,0,1,8,8
24,15.5,0,1,16,16
24,15.5,0,1,32,32
24,15.5,0,1,64,64
24,15.5,0,1,128,128
24,16,0,1,1,1
24,16,0,1,2,2
24,16,0,1,4,4
24,16,0,1,8,8
24,16,0,1,16,16
24,16,0,1,32,32
24,16,0,1,64,64
24,16,0,1,128,128
24,16.5,0,1,1,1
24,16.5,0,1,2,2
24,16.5,0,1,4,4
24,16.5,0,1,8,8
24,16.5,0,1,16,16
24,16.5,0,1,32,32
24,16.5,0,1,64,64
24,16.5,0,1,128,128
24,17,0,1,1,1
24,17,0,1,2,2
24,17,0,1,4,4
24,17,0,1,8,8
24,17,0,1,16,16
24,17,0,1,32,32
24,17,0,1,64,64
24,17,0,1,128,128
24,17.5,0,1,1,1
24,17.5,0,1,2,2
24,17.5,0,1,4,4
24,17.5,0,1,8,8
24,17.5,0,1,16,16
24,17.5,0,1,32,32
24,17.5,0,1,64,64
24,17.5,0,1,128,128
24,18,0,1,1,1
24,18,0,1,2,2
24,18,0,1,4,4
24,18,0,1,8,8
24,18,0,1,16,16
24,18,0,1,32,32
24,18,0,1,64,64
24,18,0,1,128,128
24,18.5,0,1,1,1
24,18.5,0,1,2,2
24,18.5,0,1,4,4
24,18.5,0,1,8,8
24,18.5,0,1,16,16
24,18.5,0,1,32,32
24,18.5,0,1,64,64
24,18.5,0,1,128,128
24,19,0,1,1,1
24,19,0,1,2,2
24,19,0,1,4,4
24,19,0,1,8,8
24,19,0,1,16,16
24,19,0,1,32,32
24,19,0,1,64,64
24,19,0,1,128,128
24,19.5,0,1,1,1
24,19.5,0,1,2,2
24,19.5,0,1,4,4
24,19.5,0,1,8,8
24,19.5,0,1,16,16
24,19.5,0,1,32,32
24,19.5,0,1,64,64
24,19.5,0,1,128,128
24,20,0,1,1,1
24,20,0,1,2,2
24,20,0,1,4,4
24,20,0,1,8,8
24,20,0,1,16,16
24,20,0,1,32,32
24,20,0,1,64,64
24,20,0,1,128,128
32,-30,0.8293151855,0,128,256
32,-30,0.9992370605,0,64,128
32,-30,0.9992675781,2,128,128
32,-30,1,0,1,2
32,-30,1,0,2,4
32,-30,1,0,4,8
32,-30,1,0,8,16
32,-30,1,0,16,32
32,-30,1,0,32,64
32,-30,1,2,1,1
32,-30,1,2,2,2
32,-30,1,2,4,4
32,-30,1,2,8,8
32,-30,1,2,16,16
32,-30,1,2,32,32
32,-30,1,2,64,64
32,-29.5,0.6936340332,0,128,256
32,-29.5,0.9980773926,0,64,128
32,-29.5,0.9981994629,2,128,128
32,-29.5,1,0,1,2
32,-29.5,1,0,2,4
32,-29.5,1,0,4,8
32,-29.5,1,0,8,16
32,-29.5,1,0,16,32
32,-29.5,1,0,32,64
32,-29.5,1,2,1,1
32,-29.5,1,2,2,2
32,-29.5,1,2,4,4
32,-29.5,1,2,8,8
32,-29.5,1,2,16,16
32,-29.5,1,2,32,32
32,-29.5,1,2,64,64
32,-29,0.5125732422,0,128,256
32,-29,0.9944763184,2,128,128
32,-29,0.9945373535,0,64,128
32,-29,1,0,1,2
32,-29,1,0,2,4
32,-29,1,0,4,8
32,-29,1,0,8,16
32,-29,1,0,16,32
32,-29,1,0,32,64
32,-29,1,2,1,1
32,-29,1,2,2,2
32,-29,1,2,4,4
32,-29,1,2,8,8
32,-29,1,2,16,16
32,-29,1,2,32,32
32,-29,1,2,64,64
32,-28.5,0.3229675293,0,128,256
32,-28.5,0.9836425781,0,64,128
32,-28.5,0.9858398438,2,128,128
32,-28.5,0.9999389648,2,64,64
32,-28.5,1,0,1,2
32,-28.5,1,0,2,4
32,-28.5,1,0,4,8
32,-28.5,1,0,8,16
32,-28.5,1,0,16,32
32,-28.5,1,0,32,64
32,-28.5,1,2,1,1
32,-28.5,1,2,2,2
32,-28.5,1,2,4,4
32,-28.5,1,2,8,8
32,-28.5,1,2,16,16
32,-28.5,1,2,32,32
32,-28,0.167755127,0,128,256
32,-28,0.9611206055,0,64,128
32,-28,0.9645080566,2,128,128
32,-28,0.9999694824,0,32,64
32,-28,0.9999694824,2,64,64
32,-28,1,0,1,2
32,-28,1,0,2,4
32,-28,1,0,4,8
32,-28,1,0,8,16
32,-28,1,0,16,32
32,-28,1,2,1,1
32,-28,1,2,2,2
32,-28,1,2,4,4
32,-28,1,2,8,8
32,-28,1,2,16,16
32,-28,1,2,32,32
32,-27.5,0.0701599121,0,128,256
32,-27.5,0.915802002,0,64,128
32,-27.5,0.921875,2,128,128
32,-27.5,0.999786377,2,64,64
32,-27.5,0.9999389648,0,32,64
32,-27.5,1,0,1,2
32,-27.5,1,0,2,4
32,-27.5,1,0,4,8
32,-27.5,1,0,8,16
32,-27.5,1,0,16,32
32,-27.5,1,2,1,1
32,-27.5,1,2,2,2
32,-27.5,1,2,4,4
32,-27.5,1,2,8,8
32,-27.5,1,2,16,16
32,-27.5,1,2,32,32
32,-27,0.0234680176,0,128,256
32,-27,0.833770752,0,64,128
32,-27,0.8375549316,2,128,128
32,-27,0.999420166,0,32,64
32,-27,0.9994506836,2,64,64
32,-27,1,0,1,2
32,-27,1,0,2,4
32,-27,1,0,4,8
32,-27,1,0,8,16
32,-27,1,0,16,32
32,-27,1,2,1,1
32,-27,1,2,2,2
32,-27,1,2,4,4
32,-27,1,2,8,8
32,-27,1,2,16,16
32,-27,1,2,32,32
32,-26.5,0.0061035156,0,128,256
32,-26.5,0.6926574707,0,64,128
32,-26.5,0.7088623047,2,128,128
32,-26.5,0.9983215332,2,64,64
32,-26.5,0.9985046387,0,32,64
32,-26.5,1,0,1,2
32,-26.5,1,0,2,4
32,-26.5,1,0,4,8
32,-26.5,1,0,8,16
32,-26.5,1,0,16,32
32,-26.5,1,2,1,1
32,-26.5,1,2,2,2
32,-26.5,1,2,4,4
32,-26.5,1,2,8,8
32,-26.5,1,2,16,16
32,-26.5,1,2,32,32
32,-26,0.0010681152,0,128,256
32,-26,0.5160217285,0,64,128
32,-26,0.5354003906,2,128,128
32,-26,0.994720459,2,64,64
32,-26,0.994934082,0,32,64
32,-26,1,0,1,2
32,-26,1,0,2,4
32,-26,1,0,4,8
32,-26,1,0,8,16
32,-26,1,0,16,32
32,-26,1,2,1,1
32,-26,1,2,2,2
32,-26,1,2,4,4
32,-26,1,2,8,8
32,-26,1,2,16,16
32,-26,1,2,32,32
32,-25.5,9.1552734375E-05,0,128,256
32,-25.5,0.3309936523,0,64,128
32,-25.5,0.3461608887,2,128,128
32,-25.5,0.9855651855,0,32,64
32,-25.5,0.9860534668,2,64,64
32,-25.5,0.9999694824,0,16,32
32,-25.5,1,0,1,2
32,-25.5,1,0,2,4
32,-25.5,1,0,4,8
32,-25.5,1,0,8,16
32,-25.5,1,2,1,1
32,-25.5,1,2,2,2
32,-25.5,1,2,4,4
32,-25.5,1,2,8,8
32,-25.5,1,2,16,16
32,-25.5,1,2,32,32
32,-25,3.0517578125E-05,0,128,256
32,-25,0.1736755371,0,64,128
32,-25,0.1822814941,2,128,128
32,-25,0.9635925293,0,32,64
32,-25,0.9660644531,2,64,64
32,-25,0.9998779297,2,32,32
32,-25,0.9999694824,0,16,32
32,-25,1,0,1,2
32,-25,1,0,2,4
32,-25,1,0,4,8
32,-25,1,0,8,16
32,-25,1,2,1,1
32,-25,1,2,2,2
32,-25,1,2,4,4
32,-25,1,2,8,8
32,-25,1,2,16,16
32,-24.5,3.0517578125E-05,0,128,256
32,-24.5,0.0732421875,0,64,128
32,-24.5,0.078704834,2,128,128
32,-24.5,0.9200134277,0,32,64
32,-24.5,0.9230041504,2,64,64
32,-24.5,0.999786377,2,32,32
32,-24.5,0.9998168945,0,16,32
32,-24.5,1,0,1,2
32,-24.5,1,0,2,4
32,-24.5,1,0,4,8
32,-24.5,1,0,8,16
32,-24.5,1,2,1,1
32,-24.5,1,2,2,2
32,-24.5,1,2,4,4
32,-24.5,1,2,8,8
32,-24.5,1,2,16,16
32,-24,0,0,128,256
32,-24,0.023223877,0,64,128
32,-24,0.0274658203,2,128,128
32,-24,0.8291625977,0,32,64
32,-24,0.8393554688,2,64,64
32,-24,0.9992980957,2,32,32
32,-24,0.9995727539,0,16,32
32,-24,1,0,1,2
32,-24,1,0,2,4
32,-24,1,0,4,8
32,-24,1,0,8,16
32,-24,1,2,1,1
32,-24,1,2,2,2
32,-24,1,2,4,4
32,-24,1,2,8,8
32,-24,1,2,16,16
32,-23.5,0,0,128,256
32,-23.5,0.0058898926,0,64,128
32,-23.5,0.0073547363,2,128,128
32,-23.5,0.6999511719,0,32,64
32,-23.5,0.707244873,2,64,64
32,-23.5,0.9983520508,2,32,32
32,-23.5,0.9983825684,0,16,32
32,-23.5,1,0,1,2
32,-23.5,1,0,2,4
32,-23.5,1,0,4,8
32,-23.5,1,0,8,16
32,-23.5,1,2,1,1
32,-23.5,1,2,2,2
32,-23.5,1,2,4,4
32,-23.5,1,2,8,8
32,-23.5,1,2,16,16
32,-23,0,0,128,256
32,-23,0.0010681152,0,64,128
32,-23,0.0015258789,2,128,128
32,-23,0.5261535645,0,32,64
32,-23,0.5318603516,2,64,64
32,-23,0.9949035645,0,16,32
32,-23,0.9954528809,2,32,32
32,-23,1,0,1,2
32,-23,1,0,2,4
32,-23,1,0,4,8
32,-23,1,0,8,16
32,-23,1,2,1,1
32,-23,1,2,2,2
32,-23,1,2,4,4
32,-23,1,2,8,8
32,-23,1,2,16,16
32,-22.5,0,0,128,256
32,-22.5,0.0001525879,0,64,128
32,-22.5,0.0002441406,2,128,128
32,-22.5,0.335144043,0,32,64
32,-22.5,0.3524169922,2,64,64
32,-22.5,0.9864807129,0,16,32
32,-22.5,0.987121582,2,32,32
32,-22.5,1,0,1,2
32,-22.5,1,0,2,4
32,-22.5,1,0,4,8
32,-22.5,1,0,8,16
32,-22.5,1,2,1,1
32,-22.5,1,2,2,2
32,-22.5,1,2,4,4
32,-22.5,1,2,8,8
32,-22.5,1,2,16,16
32,-22,0,0,128,256
32,-22,6.103515625E-05,0,64,128
32,-22,6.103515625E-05,2,128,128
32,-22,0.1746826172,0,32,64
32,-22,0.1884155273,2,64,64
32,-22,0.9645690918,0,16,32
32,-22,0.9658508301,2,32,32
32,-22,0.9998779297,0,8,16
32,-22,0.9999694824,2,16,16
32,-22,1,0,1,2
32,-22,1,0,2,4
32,-22,1,0,4,8
32,-22,1,2,1,1
32,-22,1,2,2,2
32,-22,1,2,4,4
32,-22,1,2,8,8
32,-21.5,0,0,64,128
32,-21.5,0,0,128,256
32,-21.5,3.0517578125E-05,2,128,128
32,-21.5,0.0733337402,0,32,64
